store_name,store_address,store_genre,store_dinner_price_range,store_lunch_price_range,sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10,sp11,sp12,sc1,sc2,sc3,sc4,sc5,sc6,sc7,sc8,sc9,sc10,sc11,sc12,ss1,ss2,ss3,ss4,ss5,ss6,ss7,ss8,ss9,ss10,ss11,ss12,restaurant_local_popular,restaurant_local_cnt,store_review_cnt,sn1,sn2,sn3,sn4,sn5,sn6,sn7,sn8,sn9,sn10,sn11,sn12,local_food_name,img_url,store_homepage,tabelog_url
中華料理 龍美,北海道函館市大川町9-14 , 中華料理、ラーメン、飲茶・点心,"1,999",60000,2,2,3,3,3,3,2,2,1,1,1,1,2.0,2.0,2.5,1.0,1.0,2.0,1.0,1.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,3,1.5,2,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　ホタテガイ　エビ　,エビ　,エビ　,イカ　エビ　,イカ　,イカ　,,,,ホタテガイ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/147620/320x320_square_147620442.jpg,http://hakodate-ryubi.com/,https://tabelog.com/hokkaido/A0105/A010501/1009949/
鮨竹亭,北海道函館市本町17-1 , 寿司,60000,"1,999",1,1,3,3,3,3,3,3,3,1,1,1,3,2.5,3.5,2.0,2.0,2.5,2.0,2.5,2.0,1.0,2.5,3,2,1,1,1,1,1,1,2,2,2,3,3,3,2,1,ババガレイ　イカ　ホタテガイ　エゾアワビ　,ババガレイ　イカ　ホタテガイ　,エビ　ババガレイ　イカ　ウニ　ホタテガイ　,エビ　ウニ　,エビ　ウニ　,エビ　イカ　ウニ　,イカ　ウニ　,イカ　ウニ　サンマ　,ウニ　サンマ　,クロマグロ　,クロマグロ　ババガレイ　エゾアワビ　,クロマグロ　ババガレイ　ホタテガイ　エゾアワビ　,"['イカ', 'ウニ']",https://tblg.k-img.com/restaurant/images/Rvw/24215/320x320_square_24215794.jpg,http://gourmet.hakonavi.ne.jp/sushi/sushichiku/,https://tabelog.com/hokkaido/A0105/A010501/1013856/
函館朝市 味の一番,北海道函館市若松町11-13 , 魚介料理・海鮮料理、ラーメン、丼もの（その他）,60000,"1,999",5,5,5,2,2,5,5,5,2,1,1,2,2.0,2.0,3,2.0,2.0,2.5,2.0,2.0,2.0,2.0,2.5,2.5,1,1,1,1,1,1,1,1,2,3,4,3,5,2.5,2,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　ウニ　ホタテガイ　エビ　,ウニ　エビ　,ウニ　エビ　,イカ　ウニ　エビ　,イカ　ウニ　,イカ　ウニ　,ウニ　サケ　,クロマグロ　サケ　,クロマグロ　サケ　タコ　,ホタテガイ　クロマグロ　タコ　,"['イカ', 'ウニ', 'タコ']",https://tblg.k-img.com/restaurant/images/Rvw/154704/320x320_square_154704184.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1003706/
旬采亭こいさん,北海道函館市花園町22-26 , 日本酒バー、割烹・小料理、居酒屋,"4,999",60000,2,2,2,1,1,1,1,1,1,1,1,2,2.0,2.0,2.0,1,1,1,1,1,1,1,2.0,2.5,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,マガキ　ワカサギ　,マガキ　ワカサギ　,マガキ　ワカサギ　,,,,,,,,ブリ　ワカサギ　,ブリ　マガキ　ワカサギ　,[],https://tblg.k-img.com/restaurant/images/Rvw/26307/320x320_square_26307113.jpg,http://izakaya-koisan.com/,https://tabelog.com/hokkaido/A0105/A010501/1036111/
モストゥリー,北海道函館市大町9-15 , カフェ、洋食・欧風料理（その他）、パフェ,"1,999",999,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,1.0,1,1,1,1,1.0,2.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,ホタテガイ　,ホタテガイ　,エビ　ホタテガイ　,エビ　,エビ　,エビ　,,,,,ブリ　,ブリ　ホタテガイ　,[],https://tblg.k-img.com/restaurant/images/Rvw/27193/320x320_square_27193561.jpg,http://www.hakobura.jp/db/db-food/2011/06/mosstrees.html,https://tabelog.com/hokkaido/A0105/A010501/1027789/
ハセガワストア 五稜郭店,北海道函館市五稜郭町4-14 , その他,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,2,1,1,3,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/154834/320x320_square_154834547.jpg,http://www.hasesuto.co.jp/,https://tabelog.com/hokkaido/A0105/A010501/1008259/
惣菜・揚げ物お持ち帰りと食堂マルテン,北海道函館市海岸町5-10 , 定食・食堂、天ぷら・揚げ物（その他）、デリカテッセン,60000,999,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,,,エビ　,エビ　,エビ　,エビ　,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/128552/320x320_square_128552590.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1033159/
Bar かなざわ,北海道函館市湯川町1-26-25 2F, バー,"2,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,,,,,,,,,,,ブリ　,ブリ　,[],https://tblg.k-img.com/restaurant/images/Rvw/157998/320x320_square_157998131.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1042520/
まんまるてい,北海道函館市花園町20-25 , ラーメン、つけ麺,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1,1,1.0,1.0,2.0,1.0,1,1,1,1,1,1,1,1,2,2,2,1,1,1,3,ワカサギ　,ワカサギ　,ワカサギ　,,,,,,サケ　,サケ　,ワカサギ　サケ　,ワカサギ　,[],https://tblg.k-img.com/restaurant/images/Rvw/165252/320x320_square_3703ea5e8e8f79482c12fe16c27394c3.jpg,http://uzumas.hp.infoseek.co.jp/manmarutei/html/top.html,https://tabelog.com/hokkaido/A0105/A010501/1007344/
そば処かさ屋,北海道函館市本通2-53-21 , そば、うどん,60000,999,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,,,エビ　,エビ　,エビ　,エビ　,,,サケ　,サケ　,サケ　,,[],https://tblg.k-img.com/restaurant/images/Rvw/102097/320x320_square_102097975.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1027132/
ムックル,北海道函館市千代台町12-25 , パン,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/162217/320x320_square_162217135.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1048402/
中の橋食堂,北海道函館市松川町23-2 , ラーメン、そば、定食・食堂,"1,999",999,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,2.5,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,アサリ　ホタテガイ　,アサリ　ホタテガイ　,エビ　アサリ　ホタテガイ　,エビ　アサリ　,エビ　アサリ　,エビ　ウバガイ　,ウバガイ　,ウバガイ　,ウバガイ　,アサリ　,アサリ　,アサリ　ホタテガイ　,['ウバガイ'],https://tblg.k-img.com/restaurant/images/Rvw/158936/320x320_square_158936998.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1018329/
中和廊,北海道函館市山の手3-21-1 , 中華料理、ラーメン、焼きそば,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,2.0,2.0,2.0,1,1,1.0,1.0,1.0,1,1,1,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,2,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　ホタテガイ　,,,イカ　,イカ　,イカ　,,,,ホタテガイ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/163834/320x320_square_1ec69d368db151fcd41b84136ac24b8c.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1010418/
ポポラマーマ 函館美原店,北海道函館市美原1-7-1 長崎屋函館店地下1階, パスタ、イタリアン、カフェ,999,60000,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,1.0,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1.5,1,ヤリイカ　,ヤリイカ　,エビ　ヤリイカ　,エビ　,エビ　,エビ　,,,,,,,['ヤリイカ'],https://tblg.k-img.com/images/shared/nophoto/nophoto_320x320.png,,
炭火居酒屋 炎 函館五稜郭店,北海道函館市本町25-13 五稜郭ビル 4F, 居酒屋、焼鳥、鍋（その他）,"2,999",60000,2,2,2,1,1,2,2,2,1,2,2,2,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1.0,2.0,2.0,1,1,1,1,1,1,1,1,1,2,3,3,2,2,1,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,クロマグロ　,クロマグロ　タコ　,クロマグロ　タコ　,"['イカ', 'タコ']",https://tblg.k-img.com/restaurant/images/Rvw/77956/320x320_square_77956691.jpg,http://shinwa-holdings.co.jp,https://tabelog.com/hokkaido/A0105/A010501/1059263/
鳥辰,北海道函館市松風町10-6 , 焼鳥,"3,999",60000,2,2,2,1,1,1,1,1,1,2,2,1,2.0,2.0,2.0,1,1,1.0,1.0,1.0,1,1.0,1.0,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,ニシン　イカ　,ニシン　イカ　,ニシン　イカ　,,,イカ　,イカ　,イカ　,,ニシン　,ニシン　,,"['ニシン', 'イカ']",https://tblg.k-img.com/restaurant/images/Rvw/149803/320x320_square_149803012.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1011131/
菓々子,北海道函館市鍛冶1丁目33-2 , 和菓子,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/150905/320x320_square_150905769.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1031034/
五島軒 イオン湯川店,北海道函館市湯川町3-14-5 イオン湯川 1F, ケーキ、和菓子,60000,60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/150320/320x320_square_150320822.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1061995/
炉ばた炉辺人,北海道函館市本町10-11 , 焼鳥、居酒屋、ろばた焼き,"3,999","3,999",3,3,3,2,2,3,3,3,1,1,1,1,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,2,2,2,1,1,1,2,2,2,1,3,2,1,イカ　,イカ　,ホッケ　イカ　,ホッケ　,ホッケ　,イカ　,イカ　,イカ　,サケ　,サケ　,サケ　,,"['ホッケ', 'イカ']",https://tblg.k-img.com/restaurant/images/Rvw/109896/320x320_square_109896612.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1011159/
Pearl Lion 函館店,北海道函館市本町30-24 , スイーツ（その他）、カフェ、ケーキ,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/124432/320x320_square_124432203.jpg,https://spicecube.jp/,
まつ膳,北海道函館市湯川町3-47-8 , そば、うどん,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/images/shared/nophoto/nophoto_320x320.png,,
Cafe TUTU,北海道函館市末広町13-5 , コーヒー専門店、パフェ、洋菓子（その他）,"1,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,,,,,,,カラフトマス　,カラフトマス　,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/27194/320x320_square_27194476.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1016106/
ベリーベリービースト,北海道函館市宝来町23-3 , 洋食、オムライス、ステーキ,"1,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/137119/320x320_square_137119297.jpg,http://www.hakobura.jp/db/db-food/2011/09/post-232.html,https://tabelog.com/hokkaido/A0105/A010501/1035602/
パティスリー　プティ メルヴィーユ 本通店,北海道函館市本通3丁目25-25 , ケーキ、カフェ,"1,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/158656/320x320_square_158656240.jpg,https://www.petite-merveille.jp,https://tabelog.com/hokkaido/A0105/A010501/1006097/
ぜにや,北海道函館市銭亀町 , 焼鳥,999,60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/145836/320x320_square_145836433.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1006984/
Toui,北海道函館市若松町32-19 ヴェル･ド・ミール若松町　１Ｆ, イタリアン、パスタ,"4,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,2.5,2.5,2.5,1.0,1.0,2.0,2.0,2.5,1.0,1,2.0,3,2,2,1,1,1,1,2,3,2,1,3,4,1,2.5,2,イカ　ホタテガイ　マダラ　,イカ　ホタテガイ　マダラ　,イカ　ホタテガイ　エビ　,エビ　,エビ　,イカ　エビ　,スルメイカ　イカ　,スルメイカ　イカ　サンマ　,サンマ　,,ブリ　タコ　,ブリ　ホタテガイ　タコ　マダラ　,"['スルメイカ', 'イカ', 'タコ']",https://tblg.k-img.com/restaurant/images/Rvw/140219/320x320_square_140219476.jpg,http://hakodate-italian-toui.at.webry.info/,https://tabelog.com/hokkaido/A0105/A010501/1006594/
odeon,北海道函館市松風町1-14 , フレンチ、ビストロ,"3,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/97469/320x320_square_97469541.jpg,https://odeon-hakodate.com,https://tabelog.com/hokkaido/A0105/A010501/1058245/
レストラン磯亭,北海道函館市大船町832-2 ホテルひろめ荘　１Ｆ, 割烹・小料理、旅館,60000,"29,999",5,5,5,1,1,5,5,5,1,1,1,1,2.5,2.5,2.0,1,1,1.0,1.0,1.0,1,1,1,2.0,2,2,1,1,1,1,1,1,1,1,1,2,5,2,1,マダラ　ホテイウオ　イカ　,マダラ　ホテイウオ　イカ　,ホテイウオ　イカ　,,,イカ　,イカ　,イカ　,,,,マダラ　ホテイウオ　,"['ホテイウオ', 'イカ']",https://tblg.k-img.com/restaurant/images/Rvw/143486/320x320_square_143486526.jpg,http://www.hakobura.jp/db/db-food/2015/01/post-318.html,https://tabelog.com/hokkaido/A0105/A010501/1024875/
元町ぼんぱん,北海道函館市末広町16-1 , パン、サンドイッチ、洋菓子（その他）,999,999,3,3,3,1,1,3,3,3,1,1,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1.5,2,イカ　,イカ　,イカ　,,,イカ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/154980/320x320_square_154980572.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1024877/
月乃家,北海道函館市榎本町12-1 , レストラン（その他）、割烹・小料理,"2,999",60000,1,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,3,1.5,1,,,,,,,,,,,タコ　,タコ　,['タコ'],https://tblg.k-img.com/restaurant/images/Rvw/56036/320x320_square_56036430.jpg,,
やきとり鳥 本町店,北海道函館市本町32-29 , 焼鳥,"2,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/136992/320x320_square_136992977.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1046193/
BRAN,北海道函館市柏木町17-3 白樺通り, ベーグル、パン・サンドイッチ（その他）、パン,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,,,,,,,,,,,ブリ　,ブリ　,[],https://tblg.k-img.com/restaurant/images/Rvw/84948/320x320_square_84948543.jpg,http://ameblo.jp/bran-hakodate/,https://tabelog.com/hokkaido/A0105/A010501/1025411/
熊さん食堂,北海道函館市昭和2-39-1 , 天丼・天重、中華料理、そば,60000,999,2,2,3,3,3,3,2,2,1,1,1,1,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1.5,1,イカ　,イカ　,イカ　エビ　,エビ　,エビ　,イカ　エビ　,イカ　,イカ　,,,,,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/151142/320x320_square_151142324.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1024107/
Cafe にしむら,北海道函館市若松町17-12 棒二アネックス　2F, カフェ、洋食・欧風料理（その他）、スイーツ（その他）,60000,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,,,,,,,,,,,ズワイガニ　,ズワイガニ　,[],https://tblg.k-img.com/restaurant/images/Rvw/52570/320x320_square_52570923.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1025885/
マリオンクレープ 函館赤レンガ倉庫店,北海道函館市末広町14-12 , クレープ,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/109719/320x320_square_109719895.jpg,http://www.hakodate-kanemori.com/shop/2012/03/h-01.php,https://tabelog.com/hokkaido/A0105/A010501/1037755/
ジンギスカン函館吉田 函館駅前,北海道函館市松風町8-6 1F, ジンギスカン,"3,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/164275/320x320_square_13ed63b2aaecede02bb5dc0559302a46.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1059949/
ヤマタイチ,北海道函館市松風町7-5 大門横丁, 居酒屋、魚介料理・海鮮料理、麦とろ,"2,999",60000,3,3,3,1,1,3,3,3,1,1,1,1,3.5,3.5,4,1.0,2.0,2.5,2.5,2.5,2.0,2.5,3,3,2,2,3,2,2,1,1,2,3,3,5,4,3,3,2,ホタテガイ　イカ　ニシン　ホテイウオ　ヒラメ　,ホタテガイ　イカ　ニシン　ホテイウオ　ヒラメ　,ホタテガイ　イカ　ウニ　ニシン　ホテイウオ　ヒラメ　,ウニ　,ウニ　マボヤ　,イカ　ウニ　マボヤ　,イカ　ウニ　マボヤ　,イカ　ウニ　マボヤ　,サケ　ウニ　,サケ　クロマグロ　ニシン　,サケ　クロマグロ　ブリ　ニシン　,ホタテガイ　クロマグロ　ブリ　ホテイウオ　,"['イカ', 'ウニ', 'ニシン', 'ホテイウオ']",https://tblg.k-img.com/restaurant/images/Rvw/137460/320x320_square_137460214.jpg,http://www.hakodate-tmo.com/yatai/s/yamataichi.html,https://tabelog.com/hokkaido/A0105/A010501/1003740/
チッチョ  パスティッチョ,北海道函館市石川町316-5 , ケーキ、カフェ、アイスクリーム,"1,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/162950/320x320_square_df6068241cadbcd95a145867fc4dc940.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1006131/
レストラン アゼリア,北海道函館市大手町5-10 函館国際ホテル　１Ｆ, 四川料理、洋食、イタリアン,"2,999","1,999",2,2,2,2,2,2,2,2,1,1,1,1,2.0,2.0,3,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2,1,2,2,2,1,2,2,3,2,5,4,2,2.5,2,イカ　ホタテガイ　,イカ　ホタテガイ　,イカ　エビ　ホタテガイ　ホッケ　,エビ　ホッケ　,エビ　ホッケ　,イカ　エビ　,イカ　,イカ　,サケ　,サケ　,サケ　タコ　,ホタテガイ　タコ　,"['イカ', 'タコ', 'ホッケ']",https://tblg.k-img.com/restaurant/images/Rvw/126836/320x320_square_126836090.jpg,http://www.hakodate-kokusai.jp/restaurant/azalea.php,https://tabelog.com/hokkaido/A0105/A010501/1002927/
ルピナスカフェ,北海道函館市東川町14-10 , カフェ、ベーグル,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/148788/320x320_square_148788024.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1062440/
串しや 板屋,北海道函館市柏木町35-1 , 焼鳥、居酒屋,"3,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/147618/320x320_square_147618237.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1067102/
オクトーバー,北海道函館市松風町7-11 , バー,"3,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/87322/320x320_square_87322469.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1033845/
喫茶モーリ,北海道函館市松風町7-18 , 喫茶店,60000,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/58900/320x320_square_58900574.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1038213/
竹田食品,北海道函館市浅野町3-10 , その他,999,999,3,3,3,1,1,3,3,3,1,1,2,2,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,2,2,3,2.5,2,イカ　,イカ　,イカ　ウニ　,ウニ　,ウニ　,イカ　ウニ　,イカ　ウニ　,イカ　ウニ　,ウニ　,,タコ　,タコ　,"['タコ', 'イカ', 'ウニ']",https://tblg.k-img.com/restaurant/images/Rvw/163009/320x320_square_4d4c73ac1deda72524ff6a1dafa84642.jpg,http://takeda.hakodate.jp/,https://tabelog.com/hokkaido/A0105/A010501/1058107/
そば処 まる吉,北海道函館市千歳町23-8 , そば、うどん、天丼・天重,999,"1,999",1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1,1,1,1,1,1,1,1,2,2,3,2,1,1.5,2,イカ　,イカ　,エビ　イカ　,エビ　,エビ　,エビ　イカ　,イカ　,イカ　,サケ　,サケ　,サケ　ブリ　,ブリ　,['イカ'],https://tblg.k-img.com/restaurant/images/Rvw/164296/320x320_square_42e2f67f2d8ed1fc33e7a744a9fe4619.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1012865/
ハセガワストア 高砂通り店,北海道函館市大縄町13-19 , その他,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/148788/320x320_square_148788580.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1023105/
横浜家系ラーメン おばら家,北海道函館市昭和4-27-22 , ラーメン,999,999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/133569/320x320_square_133569852.jpg,https://hakodate.mypl.net/shop/00000360803/,https://tabelog.com/hokkaido/A0105/A010501/1063120/
クラフトビア・バル ジュン,北海道函館市本町33-7 , ビアバー、ダイニングバー、ステーキ,"3,999",60000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/44422/320x320_square_44422831.jpg,http://jun-c.co.jp/,https://tabelog.com/hokkaido/A0105/A010501/1045122/
ラッキーピエロ 昭和店,北海道函館市昭和2丁目12-17 , ハンバーガー、かつ丼・かつ重、カレーライス,"1,999",999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,3,,,エビ　,エビ　,エビ　,エビ　,,,,,,,[],https://tblg.k-img.com/restaurant/images/Rvw/164848/320x320_square_4f17c83e6b7fa6b424d4832155cabe7c.jpg,http://www.luckypierrot.jp/index.html,https://tabelog.com/hokkaido/A0105/A010501/1028298/
遊魚舟,北海道函館市松風町8-1 , 居酒屋,"3,999","1,999",1,1,1,1,1,1,1,1,1,1,1,1,3.5,3.5,4,2.0,2.5,3,2.5,2.5,2.0,2.0,3,4,3,3,2,1,1,1,1,1,2,3,5,5,1,2.5,2,ホタテガイ　イカ　マダラ　ヒラメ　マガキ　,ホタテガイ　イカ　マダラ　ヒラメ　マガキ　,ホタテガイ　エビ　イカ　ヒラメ　マガキ　ウニ　,エビ　ウニ　,エビ　マボヤ　ウニ　,エビ　イカ　マボヤ　ウニ　,イカ　マボヤ　ウニ　,イカ　マボヤ　ウニ　,サケ　ウニ　,クロマグロ　サケ　,クロマグロ　ブリ　タコ　サケ　,ホタテガイ　クロマグロ　ブリ　マダラ　タコ　マガキ　,"['イカ', 'タコ', 'ウニ']",https://tblg.k-img.com/restaurant/images/Rvw/158813/320x320_square_158813429.jpg,,https://tabelog.com/hokkaido/A0105/A010501/1055611/
